order_id,warehouse_date,delivery_due_date,product_group,unit_of_measure,volume,tl_cost,ltl_cost
3086,10/14/2010,02/25/2011,Eco-Friendly Apparel,1212,66905,890,187
3087,08/09/2013,11/21/2013,Eco-Friendly Apparel,1567,19732,890,163
3088,12/16/2014,02/18/2014,Handcrafted Home Decor,1446,32152,890,263
3089,09/25/2009,12/18/2009,Eco-Friendly Apparel,1594,31495,890,150
3090,01/23/2012,08/29/2012,Handcrafted Home Decor,993,36341,890,215
3091,02/17/2012,05/08/2012,Handcrafted Home Decor,1568,38130,890,191
3092,01/23/2012,03/14/2012,Handcrafted Home Decor,1348,55816,890,266
3093,12/14/2010,04/04/2011,Eco-Friendly Apparel,1249,25861,890,231
3094,06/25/2014,06/25/2014,Eco-Friendly Apparel,1664,23994,890,136
3095,08/08/2014,02/05/2014,Eco-Friendly Apparel,1135,27795,890,191
3096,10/04/2012,11/30/2012,Handcrafted Home Decor,920,32788,890,216
3097,06/28/2012,08/07/2012,Eco-Friendly Apparel,1000,31319,890,159
3098,05/13/2014,09/03/2014,Eco-Friendly Apparel,1803,37314,890,206
3099,09/11/2013,11/18/2013,Handcrafted Home Decor,1199,26912,890,148
3100,03/09/2014,03/09/2014,Eco-Friendly Apparel,1774,53577,890,161
3101,07/25/2014,01/20/2014,Eco-Friendly Apparel,925,41081,890,151
3102,06/24/2010,08/07/2010,Eco-Friendly Apparel,985,49315,890,169
3103,01/08/2010,04/29/2010,Handcrafted Home Decor,1098,49920,890,262
3104,07/11/2014,07/11/2014,Eco-Friendly Apparel,1271,50576,890,133
3105,07/17/2009,01/27/2010,Eco-Friendly Apparel,1293,28984,890,225
3106,09/14/2011,01/06/2012,Handcrafted Home Decor,1436,57631,890,134
3107,11/05/2012,01/04/2013,Eco-Friendly Apparel,1459,13103,890,161
3108,08/29/2014,07/28/2014,Eco-Friendly Apparel,1260,41639,890,236
3109,10/04/2012,12/31/2012,Handcrafted Home Decor,1334,44450,890,257
3110,07/10/2013,09/24/2013,Handcrafted Home Decor,1378,52938,890,273
3111,11/04/2014,11/05/2014,Eco-Friendly Apparel,1846,36760,890,213
3112,04/30/2014,10/20/2014,Eco-Friendly Apparel,1043,40733,890,148
3113,02/20/2014,06/05/2014,Handcrafted Home Decor,995,37852,890,178
3114,10/03/2014,10/03/2014,Eco-Friendly Apparel,1210,45192,890,228
3115,04/03/2014,06/17/2014,Handcrafted Home Decor,1479,23822,890,176
3116,05/26/2014,07/14/2014,Handcrafted Home Decor,1555,42404,890,176
3117,05/22/2013,07/31/2013,Handcrafted Home Decor,1549,19041,890,178
3118,02/17/2012,05/25/2012,Handcrafted Home Decor,1395,52390,890,250
3119,04/30/2014,11/03/2014,Eco-Friendly Apparel,1444,34957,890,184
3120,10/15/2009,10/27/2009,Eco-Friendly Apparel,1692,39886,890,237
3121,08/23/2013,01/10/2014,Eco-Friendly Apparel,1348,26318,890,139
3122,02/12/2010,04/27/2010,Eco-Friendly Apparel,1795,51150,890,207
3123,04/21/2010,05/31/2010,Eco-Friendly Apparel,1402,55599,890,231
3124,05/12/2014,06/16/2014,Eco-Friendly Apparel,1382,23050,890,234
3125,01/06/2012,02/16/2012,Handcrafted Home Decor,1237,28060,890,262
3126,07/18/2014,11/13/2014,Eco-Friendly Apparel,997,47075,890,192
3127,12/02/2013,01/13/2014,Eco-Friendly Apparel,1003,14406,890,145
3128,03/19/2010,06/08/2010,Eco-Friendly Apparel,1753,36715,890,158
3129,06/28/2012,10/22/2012,Eco-Friendly Apparel,1833,32032,890,222
3130,03/03/2014,05/02/2014,Eco-Friendly Apparel,1187,23137,890,219
3131,11/26/2013,05/07/2014,Eco-Friendly Apparel,1245,21677,890,210
3132,06/30/2014,11/12/2014,Handcrafted Home Decor,1331,33595,890,149
3133,01/26/2014,01/26/2014,Eco-Friendly Apparel,1513,46160,890,123
3134,06/12/2012,07/23/2012,Eco-Friendly Apparel,1629,53954,890,122
3135,08/24/2014,08/24/2014,Eco-Friendly Apparel,1484,50497,890,125
3136,06/02/2014,06/02/2014,Eco-Friendly Apparel,1123,37445,890,181
3137,08/06/2013,06/10/2014,Handcrafted Home Decor,963,26830,890,149
3138,10/07/2010,12/21/2010,Handcrafted Home Decor,939,34889,890,172
3139,05/18/2011,09/12/2011,Handcrafted Home Decor,1457,23044,890,222
3140,03/06/2013,04/18/2013,Eco-Friendly Apparel,1492,22833,890,140
3141,03/28/2011,12/06/2011,Eco-Friendly Apparel,1873,47330,890,196
3142,05/02/2011,06/24/2011,Handcrafted Home Decor,974,45722,890,135
3143,03/30/2011,11/22/2011,Handcrafted Home Decor,1569,35486,890,178
3144,06/23/2009,11/17/2009,Eco-Friendly Apparel,1484,20635,890,158
3145,01/15/2013,06/24/2013,Handcrafted Home Decor,1083,46631,890,156
3146,07/08/2011,10/24/2011,Eco-Friendly Apparel,1657,54700,890,200
3147,08/13/2014,08/13/2014,Eco-Friendly Apparel,1663,47840,890,221
3148,02/17/2014,07/10/2014,Eco-Friendly Apparel,946,47995,890,222
3149,03/24/2011,01/04/2012,Eco-Friendly Apparel,1764,45827,890,156
3150,02/07/2013,04/10/2013,Eco-Friendly Apparel,1866,41351,890,166
3151,06/12/2012,10/09/2012,Eco-Friendly Apparel,1618,60558,890,213
3152,02/17/2014,07/10/2014,Eco-Friendly Apparel,1054,59816,890,219
3153,02/19/2014,03/13/2014,Eco-Friendly Apparel,1224,43630,890,233
3154,10/07/2010,12/16/2010,Handcrafted Home Decor,1198,54940,890,204
3155,12/12/2012,03/13/2013,Handcrafted Home Decor,1029,50621,890,239
3156,02/05/2014,03/28/2014,Eco-Friendly Apparel,1641,21781,890,157
3157,05/08/2014,02/19/2014,Eco-Friendly Apparel,1779,14369,890,174
3158,10/16/2012,01/17/2013,Handcrafted Home Decor,916,17909,890,265
3159,09/14/2011,02/03/2012,Handcrafted Home Decor,978,46728,890,217
3160,05/29/2013,09/16/2013,Handcrafted Home Decor,972,68604,890,203
3161,08/28/2014,08/28/2014,Eco-Friendly Apparel,973,27682,890,141
3162,06/24/2013,11/22/2013,Eco-Friendly Apparel,1631,31902,890,141
3163,06/02/2014,06/02/2014,Eco-Friendly Apparel,1529,29166,890,212
3164,02/05/2010,06/16/2010,Handcrafted Home Decor,1414,45078,890,186
3165,09/04/2013,10/21/2013,Handcrafted Home Decor,1141,33895,890,261
3166,07/31/2013,10/30/2013,Eco-Friendly Apparel,1350,24825,890,190
3167,06/17/2010,03/17/2011,Eco-Friendly Apparel,1206,33404,890,204
3168,10/10/2013,04/23/2014,Eco-Friendly Apparel,1223,34954,890,180
3169,11/29/2011,02/29/2012,Handcrafted Home Decor,1012,28847,890,256
3170,02/17/2010,05/31/2010,Handcrafted Home Decor,1031,22030,890,271
3171,09/17/2013,03/26/2014,Eco-Friendly Apparel,1404,25867,890,156
3172,11/01/2013,03/19/2014,Handcrafted Home Decor,981,51245,890,189
3173,06/20/2014,10/29/2014,Eco-Friendly Apparel,1749,26931,890,197
3174,03/24/2011,09/02/2011,Eco-Friendly Apparel,1766,46116,890,224
3175,11/03/2009,01/21/2010,Handcrafted Home Decor,1133,53515,890,168
3176,11/13/2009,03/19/2010,Eco-Friendly Apparel,1003,21668,890,131
3177,09/21/2010,02/11/2011,Eco-Friendly Apparel,1137,61306,890,208
3178,06/13/2012,10/15/2012,Handcrafted Home Decor,1135,27881,890,215
3179,03/23/2011,01/09/2012,Eco-Friendly Apparel,1331,59214,890,203
3180,11/04/2014,11/05/2014,Eco-Friendly Apparel,924,42674,890,207
3181,09/15/2011,11/18/2011,Handcrafted Home Decor,1416,18845,890,213
3182,10/09/2014,08/24/2014,Eco-Friendly Apparel,1600,16408,890,151
3183,11/11/2009,08/23/2010,Eco-Friendly Apparel,1145,16148,890,221
3184,06/12/2012,07/27/2012,Eco-Friendly Apparel,1260,46721,890,157
3185,09/12/2012,10/19/2012,Handcrafted Home Decor,1123,58542,890,216
3186,10/07/2013,05/14/2014,Eco-Friendly Apparel,1621,22310,890,180
3187,08/11/2014,01/22/2014,Eco-Friendly Apparel,1429,27389,890,181
3188,04/26/2010,07/06/2010,Eco-Friendly Apparel,1368,34859,890,187
3189,11/10/2010,04/14/2011,Handcrafted Home Decor,1487,31921,890,131
3190,08/27/2014,08/27/2014,Eco-Friendly Apparel,1563,30776,890,218
3191,09/24/2010,06/03/2011,Eco-Friendly Apparel,1435,17127,890,149
3192,05/17/2013,12/03/2013,Eco-Friendly Apparel,1485,18490,890,187
3193,02/08/2011,11/02/2011,Eco-Friendly Apparel,1714,54253,890,199
3194,02/17/2014,07/27/2014,Eco-Friendly Apparel,1309,39748,890,191
3195,09/10/2013,11/26/2013,Eco-Friendly Apparel,1831,16552,890,187
3196,09/22/2011,12/15/2011,Eco-Friendly Apparel,1465,50211,890,231
3197,10/06/2010,12/23/2010,Handcrafted Home Decor,1174,40308,890,267
3198,05/02/2011,07/01/2011,Handcrafted Home Decor,1430,39502,890,258
3199,11/06/2013,03/04/2014,Handcrafted Home Decor,1160,35452,890,183
3200,09/29/2009,06/15/2010,Handcrafted Home Decor,1169,32173,890,218
3201,02/05/2013,06/10/2013,Eco-Friendly Apparel,1527,37520,890,227
3202,06/28/2013,09/26/2013,Eco-Friendly Apparel,1884,34333,890,136
3203,07/12/2012,10/04/2012,Eco-Friendly Apparel,1061,18335,890,165
3204,06/25/2014,06/25/2014,Eco-Friendly Apparel,1885,35482,890,154
3205,12/24/2014,07/13/2014,Eco-Friendly Apparel,1472,46442,890,204
3206,05/13/2009,10/29/2009,Eco-Friendly Apparel,944,36629,890,164
3207,02/17/2014,07/10/2014,Eco-Friendly Apparel,1558,36868,890,237
3208,03/10/2014,08/25/2014,Eco-Friendly Apparel,1380,17049,890,223
3209,02/17/2014,07/14/2014,Eco-Friendly Apparel,1054,29588,890,217
3210,09/11/2009,12/24/2009,Handcrafted Home Decor,975,44286,890,268
3211,08/29/2014,08/29/2014,Eco-Friendly Apparel,1564,59448,890,198
3212,11/04/2014,11/05/2014,Eco-Friendly Apparel,1047,48896,890,162
3213,06/24/2013,11/22/2013,Eco-Friendly Apparel,1121,68709,890,155
3214,09/22/2009,10/29/2009,Eco-Friendly Apparel,1156,37847,890,195
3215,08/13/2013,02/07/2014,Eco-Friendly Apparel,1283,36128,890,204
3216,11/02/2009,01/15/2010,Eco-Friendly Apparel,1152,36411,890,150
3217,06/02/2014,06/02/2014,Eco-Friendly Apparel,957,51693,890,173
3218,05/08/2014,02/19/2014,Eco-Friendly Apparel,1760,15564,890,178
3219,12/22/2009,03/18/2010,Handcrafted Home Decor,1304,66728,890,214
3220,03/13/2014,07/22/2014,Handcrafted Home Decor,1452,44276,890,207
3221,03/11/2013,08/07/2013,Eco-Friendly Apparel,1668,54652,890,148
3222,04/11/2013,06/25/2013,Handcrafted Home Decor,1329,44328,890,159
3223,09/17/2010,11/30/2010,Eco-Friendly Apparel,1729,21101,890,135
3224,01/16/2012,05/16/2012,Eco-Friendly Apparel,1292,50595,890,158
3225,07/08/2011,11/23/2011,Eco-Friendly Apparel,1293,50636,890,170
3226,09/24/2010,01/06/2011,Eco-Friendly Apparel,1058,22069,890,133
3227,07/10/2013,11/17/2013,Handcrafted Home Decor,965,37875,890,166
3228,10/09/2014,07/24/2014,Eco-Friendly Apparel,1276,53054,890,231
3229,09/21/2010,04/05/2011,Eco-Friendly Apparel,1339,24436,890,155
3230,07/10/2013,11/17/2013,Handcrafted Home Decor,950,44552,890,157
3231,12/08/2014,06/01/2014,Eco-Friendly Apparel,1245,38639,890,231
3232,11/03/2009,02/19/2010,Handcrafted Home Decor,1220,42881,890,276
3233,06/20/2012,09/20/2012,Handcrafted Home Decor,1563,33111,890,148
3234,06/29/2009,09/30/2009,Eco-Friendly Apparel,1865,30333,890,144
3235,06/07/2010,08/27/2010,Handcrafted Home Decor,965,52886,890,248
3236,10/18/2012,01/02/2013,Handcrafted Home Decor,1518,19463,890,267
3237,04/29/2014,06/26/2014,Handcrafted Home Decor,1518,53433,890,197
3238,01/24/2013,04/24/2013,Eco-Friendly Apparel,927,32054,890,185
3239,09/17/2013,01/06/2014,Eco-Friendly Apparel,967,23818,890,226
3240,07/20/2011,08/15/2011,Handcrafted Home Decor,1364,50164,890,265
3241,07/18/2011,09/29/2011,Handcrafted Home Decor,1373,57340,890,188
3242,07/21/2009,11/19/2009,Eco-Friendly Apparel,1293,17810,890,208
3243,04/20/2014,05/13/2014,Handcrafted Home Decor,1398,44590,890,160
3244,05/08/2014,02/19/2014,Eco-Friendly Apparel,1334,52502,890,211
3245,10/09/2014,07/24/2014,Eco-Friendly Apparel,898,33854,890,138
3246,08/29/2014,08/29/2014,Eco-Friendly Apparel,1825,29495,890,178
3247,08/23/2013,01/10/2014,Eco-Friendly Apparel,1458,19496,890,146
3248,12/23/2009,12/29/2009,Eco-Friendly Apparel,1031,34091,890,149
3249,02/09/2014,04/15/2014,Electronics Components,1829,30087,890,173
3249,02/09/2014,04/15/2014,Electronics Components,1521,27285,890,179
3249,02/09/2014,04/15/2014,Electronics Components,1481,48707,890,136
3249,02/09/2014,04/15/2014,Electronics Components,1811,28213,890,141
3249,02/09/2014,04/15/2014,Electronics Components,1117,48986,890,200
3249,02/09/2014,04/15/2014,Electronics Components,1675,33315,890,126
3249,02/09/2014,04/15/2014,Electronics Components,1679,45720,890,148
3249,02/09/2014,04/15/2014,Electronics Components,1164,44706,890,220
3249,02/09/2014,04/15/2014,Electronics Components,1773,46926,890,136
3249,02/09/2014,04/15/2014,Electronics Components,1391,45777,890,227
3249,02/09/2014,04/15/2014,Electronics Components,1362,32781,890,216
3249,02/09/2014,04/15/2014,Electronics Components,1557,36236,890,226
3249,02/09/2014,04/15/2014,Electronics Components,1453,41174,890,159
3249,02/09/2014,04/15/2014,Electronics Components,1696,45962,890,229
3249,02/09/2014,04/15/2014,Electronics Components,1858,45992,890,168
3249,02/09/2014,04/15/2014,Electronics Components,1848,39890,890,215
3249,02/09/2014,04/15/2014,Electronics Components,1362,42772,890,226
3249,02/09/2014,04/15/2014,Electronics Components,1843,43553,890,142
3249,02/09/2014,04/15/2014,Electronics Components,1794,44506,890,131
3249,02/09/2014,04/15/2014,Electronics Components,1212,50044,890,125
3249,02/09/2014,04/15/2014,Electronics Components,1781,41597,890,135
3249,02/09/2014,04/15/2014,Electronics Components,1195,32165,890,162
3249,02/09/2014,04/15/2014,Electronics Components,1164,32211,890,217
3249,02/09/2014,04/15/2014,Electronics Components,1376,52397,890,216
3249,02/09/2014,04/15/2014,Electronics Components,1499,39559,890,163
3250,10/25/2012,01/21/2013,Eco-Friendly Apparel,1042,47815,890,192
3251,10/09/2014,07/24/2014,Eco-Friendly Apparel,1075,40567,890,164
3252,10/03/2011,04/24/2012,Eco-Friendly Apparel,1160,21186,890,210
3253,07/08/2011,12/20/2011,Eco-Friendly Apparel,1207,39907,890,125
3254,09/24/2010,04/26/2011,Eco-Friendly Apparel,1100,30870,890,153
3255,09/07/2011,02/07/2012,Handcrafted Home Decor,1049,47650,890,203
3256,02/02/2011,04/06/2011,Handcrafted Home Decor,1284,37521,890,253
3257,05/20/2014,09/16/2014,Handcrafted Home Decor,1168,58029,890,212
3258,10/09/2014,07/24/2014,Eco-Friendly Apparel,1707,26808,890,224
3259,04/17/2012,06/21/2012,Eco-Friendly Apparel,1595,32197,890,125
3260,08/29/2014,08/29/2014,Eco-Friendly Apparel,926,24454,890,233
3261,05/13/2014,09/07/2014,Eco-Friendly Apparel,955,18411,890,231
3262,06/20/2012,11/30/2012,Handcrafted Home Decor,1307,27745,890,147
3263,12/02/2013,01/13/2014,Eco-Friendly Apparel,905,45105,890,156
3264,02/15/2011,06/22/2011,Eco-Friendly Apparel,1884,35837,890,197
3265,08/29/2014,08/29/2014,Eco-Friendly Apparel,1220,31747,890,201
3266,09/07/2010,04/22/2011,Eco-Friendly Apparel,1063,50164,890,133
3267,08/07/2009,10/07/2009,Eco-Friendly Apparel,1233,50718,890,145
3268,01/18/2012,05/14/2012,Eco-Friendly Apparel,1803,49022,890,178
3269,10/09/2014,08/24/2014,Eco-Friendly Apparel,1275,32746,890,122
3270,03/25/2010,04/01/2010,Eco-Friendly Apparel,1794,19203,890,208
3271,08/07/2009,08/24/2009,Eco-Friendly Apparel,1687,41001,890,156
3272,05/27/2014,09/19/2014,Eco-Friendly Apparel,1599,48378,890,145
3273,09/12/2012,01/16/2013,Eco-Friendly Apparel,1138,25294,890,154
3274,12/02/2010,02/04/2011,Handcrafted Home Decor,949,44673,890,264
3275,08/27/2014,11/20/2014,Handcrafted Home Decor,1566,53674,890,169
3276,06/17/2010,03/29/2011,Eco-Friendly Apparel,1686,33924,890,132
3277,06/02/2014,11/12/2014,Eco-Friendly Apparel,1853,31063,890,139
3278,08/05/2014,08/05/2014,Eco-Friendly Apparel,1562,41038,890,234
3279,05/21/2014,08/01/2014,Eco-Friendly Apparel,1804,28901,890,226
3280,09/21/2010,12/15/2010,Eco-Friendly Apparel,1056,48386,890,214
3281,03/31/2010,07/31/2010,Eco-Friendly Apparel,1673,37596,890,157
3282,09/11/2013,12/11/2013,Handcrafted Home Decor,1059,23369,890,189
3283,10/07/2013,06/07/2014,Eco-Friendly Apparel,1131,53215,890,227
3284,04/29/2014,07/16/2014,Eco-Friendly Apparel,1349,30262,890,121
3285,05/26/2014,07/09/2014,Handcrafted Home Decor,920,31099,890,232
3286,02/06/2013,07/05/2013,Eco-Friendly Apparel,1754,30343,890,180
3287,02/12/2014,02/12/2014,Eco-Friendly Apparel,1095,28333,890,187
3288,03/19/2010,12/15/2010,Eco-Friendly Apparel,1373,14494,890,169
3289,09/11/2013,12/20/2013,Handcrafted Home Decor,1163,57379,890,168
3290,02/11/2014,04/08/2014,Handcrafted Home Decor,1559,24216,890,234
3291,07/16/2012,08/06/2012,Eco-Friendly Apparel,929,49179,890,210
3292,03/10/2014,08/06/2014,Eco-Friendly Apparel,1304,50485,890,199
3293,10/09/2014,07/24/2014,Eco-Friendly Apparel,985,33763,890,166
3294,10/30/2014,03/23/2014,Eco-Friendly Apparel,1503,43144,890,231
3295,08/05/2014,08/05/2014,Eco-Friendly Apparel,1117,46642,890,168
3296,02/06/2014,06/04/2014,Eco-Friendly Apparel,965,30135,890,212
3297,12/02/2013,01/13/2014,Eco-Friendly Apparel,1190,33308,890,188
3298,10/09/2014,08/24/2014,Eco-Friendly Apparel,1133,30396,890,139
3299,09/22/2009,10/29/2009,Eco-Friendly Apparel,1803,60559,890,208
3300,08/13/2013,02/07/2014,Eco-Friendly Apparel,1056,69034,890,160
3301,06/05/2012,06/28/2012,Handcrafted Home Decor,1483,61669,890,139
3302,06/12/2012,08/22/2012,Eco-Friendly Apparel,1728,28879,890,126
3303,11/04/2014,11/05/2014,Eco-Friendly Apparel,1736,27438,890,200
3304,12/14/2010,04/04/2011,Eco-Friendly Apparel,1684,59215,890,216
3305,01/03/2013,04/16/2013,Eco-Friendly Apparel,1186,20680,890,214
3306,04/24/2012,07/13/2012,Handcrafted Home Decor,1547,38732,890,131
3307,04/25/2013,01/29/2014,Eco-Friendly Apparel,1775,23130,890,183
3308,09/22/2011,12/16/2011,Handcrafted Home Decor,1359,38185,890,232
3309,02/15/2011,06/22/2011,Eco-Friendly Apparel,1450,33800,890,155
3310,10/03/2014,10/03/2014,Eco-Friendly Apparel,1800,41136,890,192
3311,07/02/2012,09/18/2012,Handcrafted Home Decor,1175,35480,890,217
3312,09/25/2009,01/06/2010,Eco-Friendly Apparel,1474,25540,890,181
3313,04/21/2011,10/19/2011,Eco-Friendly Apparel,1429,19813,890,125
3314,01/14/2014,01/14/2014,Eco-Friendly Apparel,1231,41350,890,157
3315,07/31/2013,11/06/2013,Eco-Friendly Apparel,1478,32045,890,196
3316,05/11/2014,05/12/2014,Eco-Friendly Apparel,1669,39515,890,209
3317,12/02/2013,01/13/2014,Eco-Friendly Apparel,1398,12686,890,217
3318,05/10/2013,10/11/2013,Eco-Friendly Apparel,1142,61850,890,223
3319,11/28/2013,02/17/2014,Eco-Friendly Apparel,1219,19404,890,208
3320,01/08/2010,06/15/2010,Handcrafted Home Decor,1544,39764,890,253
3321,01/24/2012,03/14/2012,Eco-Friendly Apparel,1643,27429,890,131
3322,12/02/2013,01/13/2014,Eco-Friendly Apparel,1835,25742,890,226
3323,04/14/2011,09/21/2011,Eco-Friendly Apparel,1680,35536,890,219
3324,09/21/2010,02/14/2011,Eco-Friendly Apparel,1507,48076,890,160
3325,07/16/2013,09/24/2013,Eco-Friendly Apparel,1225,46672,890,185
3326,02/24/2012,06/12/2012,Eco-Friendly Apparel,1443,34305,890,128
3327,03/25/2010,04/01/2010,Eco-Friendly Apparel,1235,41380,890,207
3328,12/24/2014,03/18/2014,Eco-Friendly Apparel,1067,29682,890,204
3329,05/12/2014,06/16/2014,Eco-Friendly Apparel,1006,51588,890,216
3330,08/21/2009,01/06/2010,Eco-Friendly Apparel,1703,23306,890,131
3331,05/11/2014,05/12/2014,Eco-Friendly Apparel,906,46113,890,191
3332,05/15/2014,10/13/2014,Eco-Friendly Apparel,1098,28853,890,178
3333,12/17/2013,03/24/2014,Eco-Friendly Apparel,1812,22753,890,214
3334,08/19/2009,10/06/2009,Eco-Friendly Apparel,1153,20432,890,168
3335,03/19/2010,09/03/2010,Eco-Friendly Apparel,1158,39475,890,223
3336,09/17/2010,10/13/2010,Eco-Friendly Apparel,1589,21055,890,133
3337,11/15/2014,01/21/2014,Eco-Friendly Apparel,1326,49018,890,226
3338,09/17/2013,01/06/2014,Eco-Friendly Apparel,1403,22922,890,180
3339,03/09/2014,03/09/2014,Eco-Friendly Apparel,962,22287,890,169
3340,05/01/2014,09/17/2014,Eco-Friendly Apparel,1702,27801,890,187
3341,03/16/2014,07/30/2014,Handcrafted Home Decor,1351,20047,890,177
3342,08/05/2013,11/11/2013,Handcrafted Home Decor,1171,18473,890,206
3343,07/31/2013,10/30/2013,Handcrafted Home Decor,1235,16710,890,140
3344,12/02/2013,02/06/2014,Eco-Friendly Apparel,1569,39747,890,127
3345,09/24/2010,04/26/2011,Eco-Friendly Apparel,1475,49097,890,227
3346,07/18/2011,09/29/2011,Handcrafted Home Decor,1442,37693,890,274
3347,09/22/2009,10/29/2009,Eco-Friendly Apparel,1508,17376,890,197
3348,12/02/2009,02/19/2010,Handcrafted Home Decor,1213,20520,890,173
3349,05/21/2013,07/10/2013,Handcrafted Home Decor,1397,46759,890,266
3350,12/14/2010,05/31/2011,Eco-Friendly Apparel,1485,66846,890,221
3351,02/06/2014,06/04/2014,Eco-Friendly Apparel,931,51127,890,145
3352,01/23/2012,04/26/2012,Handcrafted Home Decor,1004,26201,890,205
3353,08/27/2014,08/27/2014,Eco-Friendly Apparel,1871,34237,890,143
3354,10/04/2011,03/01/2012,Eco-Friendly Apparel,1453,44199,890,171
3355,12/24/2014,02/16/2014,Eco-Friendly Apparel,1558,24094,890,167
3356,02/20/2014,04/10/2014,Handcrafted Home Decor,1076,35602,890,235
3357,09/09/2013,01/28/2014,Eco-Friendly Apparel,1387,25705,890,217
3358,09/24/2010,04/26/2011,Eco-Friendly Apparel,1476,41109,890,125
3359,06/07/2010,07/19/2010,Eco-Friendly Apparel,1150,25466,890,216
3360,08/19/2009,11/30/2009,Eco-Friendly Apparel,913,31308,890,214
3361,05/11/2014,05/12/2014,Eco-Friendly Apparel,1157,24296,890,215
